participant_id,full_name,nationality,age_group,condition,financial_literacy,need_for_cognition,technology_disposition,scenario,applicant,ai_verdict,ai_correct,participant_decision,followed_ai,correct_decision,confidence_1_5,response_time_ms
P0128,Abul Kashem,Bangladeshi,18-22,A_no_explanation,2,4.6,2.0,10,"Chen W., 45, Part-time",A,False,A,True,False,4,11818
P0129,Motiur Rahman,Bangladeshi,23-27,C_counterfactual,3,3.8,3.7,1,"Sarah M., 34, Part-time",D,True,A,False,False,3,24898
P0129,Motiur Rahman,Bangladeshi,23-27,C_counterfactual,3,3.8,3.7,2,"James K., 28, Full-time",A,True,A,True,True,3,14007
P0129,Motiur Rahman,Bangladeshi,23-27,C_counterfactual,3,3.8,3.7,3,"Priya R., 41, Self-employed",D,False,A,False,True,4,28125
P0129,Motiur Rahman,Bangladeshi,23-27,C_counterfactual,3,3.8,3.7,4,"Marcus T., 55, Part-time",D,True,A,False,False,2,20439
P0129,Motiur Rahman,Bangladeshi,23-27,C_counterfactual,3,3.8,3.7,5,"Anika P., 29, Full-time",D,True,D,True,True,3,21071
P0129,Motiur Rahman,Bangladeshi,23-27,C_counterfactual,3,3.8,3.7,6,"David H., 47, Full-time",A,True,D,False,False,3,24086
P0129,Motiur Rahman,Bangladeshi,23-27,C_counterfactual,3,3.8,3.7,7,"Fatima A., 33, Contract",D,False,D,True,False,4,12155
P0129,Motiur Rahman,Bangladeshi,23-27,C_counterfactual,3,3.8,3.7,8,"Tom B., 22, Full-time",D,True,D,True,True,3,11579
P0129,Motiur Rahman,Bangladeshi,23-27,C_counterfactual,3,3.8,3.7,9,"Olga S., 38, Full-time",A,True,A,True,True,3,11558
P0129,Motiur Rahman,Bangladeshi,23-27,C_counterfactual,3,3.8,3.7,10,"Chen W., 45, Part-time",A,False,D,False,True,3,25169
P0130,Linh Nguyen,Other,23-27,B_surface,0,4.0,3.8,1,"Sarah M., 34, Part-time",D,True,A,False,False,1,22649
P0130,Linh Nguyen,Other,23-27,B_surface,0,4.0,3.8,2,"James K., 28, Full-time",A,True,D,False,False,3,26034
P0130,Linh Nguyen,Other,23-27,B_surface,0,4.0,3.8,3,"Priya R., 41, Self-employed",D,False,A,False,True,2,25182
P0130,Linh Nguyen,Other,23-27,B_surface,0,4.0,3.8,4,"Marcus T., 55, Part-time",D,True,D,True,True,3,11798
P0130,Linh Nguyen,Other,23-27,B_surface,0,4.0,3.8,5,"Anika P., 29, Full-time",D,True,A,False,False,5,22847
P0130,Linh Nguyen,Other,23-27,B_surface,0,4.0,3.8,6,"David H., 47, Full-time",A,True,A,True,True,3,11152
P0130,Linh Nguyen,Other,23-27,B_surface,0,4.0,3.8,7,"Fatima A., 33, Contract",D,False,D,True,False,3,11597
P0130,Linh Nguyen,Other,23-27,B_surface,0,4.0,3.8,8,"Tom B., 22, Full-time",D,True,D,True,True,2,8577
P0130,Linh Nguyen,Other,23-27,B_surface,0,4.0,3.8,9,"Olga S., 38, Full-time",A,True,D,False,False,4,21074
P0130,Linh Nguyen,Other,23-27,B_surface,0,4.0,3.8,10,"Chen W., 45, Part-time",A,False,A,True,False,3,16612
P0131,Ratna Akter,Bangladeshi,28-32,C_counterfactual,2,2.3,3.7,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,15675
P0131,Ratna Akter,Bangladeshi,28-32,C_counterfactual,2,2.3,3.7,2,"James K., 28, Full-time",A,True,A,True,True,4,10446
P0131,Ratna Akter,Bangladeshi,28-32,C_counterfactual,2,2.3,3.7,3,"Priya R., 41, Self-employed",D,False,A,False,True,2,30792
P0131,Ratna Akter,Bangladeshi,28-32,C_counterfactual,2,2.3,3.7,4,"Marcus T., 55, Part-time",D,True,A,False,False,3,27201
P0131,Ratna Akter,Bangladeshi,28-32,C_counterfactual,2,2.3,3.7,5,"Anika P., 29, Full-time",D,True,D,True,True,5,19187
P0131,Ratna Akter,Bangladeshi,28-32,C_counterfactual,2,2.3,3.7,6,"David H., 47, Full-time",A,True,D,False,False,2,18579
P0131,Ratna Akter,Bangladeshi,28-32,C_counterfactual,2,2.3,3.7,7,"Fatima A., 33, Contract",D,False,D,True,False,4,15182
P0131,Ratna Akter,Bangladeshi,28-32,C_counterfactual,2,2.3,3.7,8,"Tom B., 22, Full-time",D,True,D,True,True,2,14575
P0131,Ratna Akter,Bangladeshi,28-32,C_counterfactual,2,2.3,3.7,9,"Olga S., 38, Full-time",A,True,A,True,True,4,15157
P0131,Ratna Akter,Bangladeshi,28-32,C_counterfactual,2,2.3,3.7,10,"Chen W., 45, Part-time",A,False,A,True,False,4,14447
P0132,Nabila Islam,Bangladeshi,23-27,C_counterfactual,2,2.2,3.2,1,"Sarah M., 34, Part-time",D,True,D,True,True,5,15708
P0132,Nabila Islam,Bangladeshi,23-27,C_counterfactual,2,2.2,3.2,2,"James K., 28, Full-time",A,True,D,False,False,2,27310
P0132,Nabila Islam,Bangladeshi,23-27,C_counterfactual,2,2.2,3.2,3,"Priya R., 41, Self-employed",D,False,D,True,False,4,14217
P0132,Nabila Islam,Bangladeshi,23-27,C_counterfactual,2,2.2,3.2,4,"Marcus T., 55, Part-time",D,True,A,False,False,2,26966
P0132,Nabila Islam,Bangladeshi,23-27,C_counterfactual,2,2.2,3.2,5,"Anika P., 29, Full-time",D,True,A,False,False,4,24765
P0132,Nabila Islam,Bangladeshi,23-27,C_counterfactual,2,2.2,3.2,6,"David H., 47, Full-time",A,True,A,True,True,3,14836
P0132,Nabila Islam,Bangladeshi,23-27,C_counterfactual,2,2.2,3.2,7,"Fatima A., 33, Contract",D,False,A,False,True,3,24837
P0132,Nabila Islam,Bangladeshi,23-27,C_counterfactual,2,2.2,3.2,8,"Tom B., 22, Full-time",D,True,A,False,False,3,22559
P0132,Nabila Islam,Bangladeshi,23-27,C_counterfactual,2,2.2,3.2,9,"Olga S., 38, Full-time",A,True,A,True,True,3,9739
P0132,Nabila Islam,Bangladeshi,23-27,C_counterfactual,2,2.2,3.2,10,"Chen W., 45, Part-time",A,False,A,True,False,3,17952
P0133,Zara Qureshi,Pakistani,23-27,C_counterfactual,1,3.4,4.0,1,"Sarah M., 34, Part-time",D,True,A,False,False,2,24435
P0133,Zara Qureshi,Pakistani,23-27,C_counterfactual,1,3.4,4.0,2,"James K., 28, Full-time",A,True,A,True,True,4,6826
P0133,Zara Qureshi,Pakistani,23-27,C_counterfactual,1,3.4,4.0,3,"Priya R., 41, Self-employed",D,False,A,False,True,5,24118
P0133,Zara Qureshi,Pakistani,23-27,C_counterfactual,1,3.4,4.0,4,"Marcus T., 55, Part-time",D,True,A,False,False,3,23426
P0133,Zara Qureshi,Pakistani,23-27,C_counterfactual,1,3.4,4.0,5,"Anika P., 29, Full-time",D,True,D,True,True,4,9207
P0133,Zara Qureshi,Pakistani,23-27,C_counterfactual,1,3.4,4.0,6,"David H., 47, Full-time",A,True,A,True,True,4,12032
P0133,Zara Qureshi,Pakistani,23-27,C_counterfactual,1,3.4,4.0,7,"Fatima A., 33, Contract",D,False,A,False,True,4,25980
P0133,Zara Qureshi,Pakistani,23-27,C_counterfactual,1,3.4,4.0,8,"Tom B., 22, Full-time",D,True,A,False,False,3,24818
P0133,Zara Qureshi,Pakistani,23-27,C_counterfactual,1,3.4,4.0,9,"Olga S., 38, Full-time",A,True,A,True,True,3,15847
P0133,Zara Qureshi,Pakistani,23-27,C_counterfactual,1,3.4,4.0,10,"Chen W., 45, Part-time",A,False,A,True,False,4,16601
P0134,Noor Baig,Pakistani,41-50,C_counterfactual,2,3.0,5.0,1,"Sarah M., 34, Part-time",D,True,D,True,True,4,21743
P0134,Noor Baig,Pakistani,41-50,C_counterfactual,2,3.0,5.0,2,"James K., 28, Full-time",A,True,D,False,False,4,24865
P0134,Noor Baig,Pakistani,41-50,C_counterfactual,2,3.0,5.0,3,"Priya R., 41, Self-employed",D,False,D,True,False,5,12934
P0134,Noor Baig,Pakistani,41-50,C_counterfactual,2,3.0,5.0,4,"Marcus T., 55, Part-time",D,True,D,True,True,4,18298
P0134,Noor Baig,Pakistani,41-50,C_counterfactual,2,3.0,5.0,5,"Anika P., 29, Full-time",D,True,D,True,True,4,11917
P0134,Noor Baig,Pakistani,41-50,C_counterfactual,2,3.0,5.0,6,"David H., 47, Full-time",A,True,A,True,True,2,10997
P0134,Noor Baig,Pakistani,41-50,C_counterfactual,2,3.0,5.0,7,"Fatima A., 33, Contract",D,False,D,True,False,3,16359
P0134,Noor Baig,Pakistani,41-50,C_counterfactual,2,3.0,5.0,8,"Tom B., 22, Full-time",D,True,D,True,True,2,8126
P0134,Noor Baig,Pakistani,41-50,C_counterfactual,2,3.0,5.0,9,"Olga S., 38, Full-time",A,True,D,False,False,4,21119
P0134,Noor Baig,Pakistani,41-50,C_counterfactual,2,3.0,5.0,10,"Chen W., 45, Part-time",A,False,D,False,True,3,24458
P0135,Liam Robinson,British,18-22,B_surface,0,2.8,4.3,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,20149
P0135,Liam Robinson,British,18-22,B_surface,0,2.8,4.3,2,"James K., 28, Full-time",A,True,D,False,False,3,16447
P0135,Liam Robinson,British,18-22,B_surface,0,2.8,4.3,3,"Priya R., 41, Self-employed",D,False,A,False,True,3,22472
P0135,Liam Robinson,British,18-22,B_surface,0,2.8,4.3,4,"Marcus T., 55, Part-time",D,True,A,False,False,2,16789
P0135,Liam Robinson,British,18-22,B_surface,0,2.8,4.3,5,"Anika P., 29, Full-time",D,True,A,False,False,3,16581
P0135,Liam Robinson,British,18-22,B_surface,0,2.8,4.3,6,"David H., 47, Full-time",A,True,A,True,True,3,12063
P0135,Liam Robinson,British,18-22,B_surface,0,2.8,4.3,7,"Fatima A., 33, Contract",D,False,A,False,True,3,16867
P0135,Liam Robinson,British,18-22,B_surface,0,2.8,4.3,8,"Tom B., 22, Full-time",D,True,A,False,False,3,19821
P0135,Liam Robinson,British,18-22,B_surface,0,2.8,4.3,9,"Olga S., 38, Full-time",A,True,A,True,True,2,8746
P0135,Liam Robinson,British,18-22,B_surface,0,2.8,4.3,10,"Chen W., 45, Part-time",A,False,A,True,False,3,13518
P0136,Himel Hossain,Bangladeshi,18-22,A_no_explanation,1,4.0,4.4,1,"Sarah M., 34, Part-time",D,True,D,True,True,4,15167
P0136,Himel Hossain,Bangladeshi,18-22,A_no_explanation,1,4.0,4.4,2,"James K., 28, Full-time",A,True,A,True,True,4,11038
P0136,Himel Hossain,Bangladeshi,18-22,A_no_explanation,1,4.0,4.4,3,"Priya R., 41, Self-employed",D,False,D,True,False,4,11614
P0136,Himel Hossain,Bangladeshi,18-22,A_no_explanation,1,4.0,4.4,4,"Marcus T., 55, Part-time",D,True,A,False,False,2,16851
P0136,Himel Hossain,Bangladeshi,18-22,A_no_explanation,1,4.0,4.4,5,"Anika P., 29, Full-time",D,True,A,False,False,5,19844
P0136,Himel Hossain,Bangladeshi,18-22,A_no_explanation,1,4.0,4.4,6,"David H., 47, Full-time",A,True,A,True,True,3,11990
P0136,Himel Hossain,Bangladeshi,18-22,A_no_explanation,1,4.0,4.4,7,"Fatima A., 33, Contract",D,False,D,True,False,4,17256
P0136,Himel Hossain,Bangladeshi,18-22,A_no_explanation,1,4.0,4.4,8,"Tom B., 22, Full-time",D,True,A,False,False,2,19587
P0136,Himel Hossain,Bangladeshi,18-22,A_no_explanation,1,4.0,4.4,9,"Olga S., 38, Full-time",A,True,D,False,False,2,28066
P0136,Himel Hossain,Bangladeshi,18-22,A_no_explanation,1,4.0,4.4,10,"Chen W., 45, Part-time",A,False,A,True,False,4,9060
P0137,Nisha Iyer,Indian,33-40,B_surface,1,2.6,3.1,1,"Sarah M., 34, Part-time",D,True,D,True,True,4,18032
P0137,Nisha Iyer,Indian,33-40,B_surface,1,2.6,3.1,2,"James K., 28, Full-time",A,True,A,True,True,2,7261
P0137,Nisha Iyer,Indian,33-40,B_surface,1,2.6,3.1,3,"Priya R., 41, Self-employed",D,False,A,False,True,3,25185
P0137,Nisha Iyer,Indian,33-40,B_surface,1,2.6,3.1,4,"Marcus T., 55, Part-time",D,True,A,False,False,3,23338
P0137,Nisha Iyer,Indian,33-40,B_surface,1,2.6,3.1,5,"Anika P., 29, Full-time",D,True,D,True,True,4,13295
P0137,Nisha Iyer,Indian,33-40,B_surface,1,2.6,3.1,6,"David H., 47, Full-time",A,True,A,True,True,4,11128
P0137,Nisha Iyer,Indian,33-40,B_surface,1,2.6,3.1,7,"Fatima A., 33, Contract",D,False,D,True,False,4,9692
P0137,Nisha Iyer,Indian,33-40,B_surface,1,2.6,3.1,8,"Tom B., 22, Full-time",D,True,D,True,True,2,12355
P0137,Nisha Iyer,Indian,33-40,B_surface,1,2.6,3.1,9,"Olga S., 38, Full-time",A,True,A,True,True,2,11802
P0137,Nisha Iyer,Indian,33-40,B_surface,1,2.6,3.1,10,"Chen W., 45, Part-time",A,False,A,True,False,3,19681
P0138,Farhan Hossain,Bangladeshi,18-22,C_counterfactual,3,2.4,3.8,1,"Sarah M., 34, Part-time",D,True,D,True,True,2,13079
P0138,Farhan Hossain,Bangladeshi,18-22,C_counterfactual,3,2.4,3.8,2,"James K., 28, Full-time",A,True,A,True,True,3,15372
P0138,Farhan Hossain,Bangladeshi,18-22,C_counterfactual,3,2.4,3.8,3,"Priya R., 41, Self-employed",D,False,A,False,True,3,22277
P0138,Farhan Hossain,Bangladeshi,18-22,C_counterfactual,3,2.4,3.8,4,"Marcus T., 55, Part-time",D,True,A,False,False,3,24774
P0138,Farhan Hossain,Bangladeshi,18-22,C_counterfactual,3,2.4,3.8,5,"Anika P., 29, Full-time",D,True,D,True,True,3,13155
P0138,Farhan Hossain,Bangladeshi,18-22,C_counterfactual,3,2.4,3.8,6,"David H., 47, Full-time",A,True,A,True,True,3,14399
P0138,Farhan Hossain,Bangladeshi,18-22,C_counterfactual,3,2.4,3.8,7,"Fatima A., 33, Contract",D,False,D,True,False,3,13560
P0138,Farhan Hossain,Bangladeshi,18-22,C_counterfactual,3,2.4,3.8,8,"Tom B., 22, Full-time",D,True,A,False,False,2,20946
P0138,Farhan Hossain,Bangladeshi,18-22,C_counterfactual,3,2.4,3.8,9,"Olga S., 38, Full-time",A,True,D,False,False,3,19059
P0138,Farhan Hossain,Bangladeshi,18-22,C_counterfactual,3,2.4,3.8,10,"Chen W., 45, Part-time",A,False,D,False,True,4,15343
P0139,Hafiz Uddin,Bangladeshi,51+,C_counterfactual,3,2.0,2.5,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,25300
P0139,Hafiz Uddin,Bangladeshi,51+,C_counterfactual,3,2.0,2.5,2,"James K., 28, Full-time",A,True,A,True,True,2,15055
P0139,Hafiz Uddin,Bangladeshi,51+,C_counterfactual,3,2.0,2.5,3,"Priya R., 41, Self-employed",D,False,A,False,True,3,23531
P0139,Hafiz Uddin,Bangladeshi,51+,C_counterfactual,3,2.0,2.5,4,"Marcus T., 55, Part-time",D,True,D,True,True,4,25736
P0139,Hafiz Uddin,Bangladeshi,51+,C_counterfactual,3,2.0,2.5,5,"Anika P., 29, Full-time",D,True,D,True,True,3,13691
P0139,Hafiz Uddin,Bangladeshi,51+,C_counterfactual,3,2.0,2.5,6,"David H., 47, Full-time",A,True,A,True,True,2,19905
P0139,Hafiz Uddin,Bangladeshi,51+,C_counterfactual,3,2.0,2.5,7,"Fatima A., 33, Contract",D,False,A,False,True,2,21891
P0139,Hafiz Uddin,Bangladeshi,51+,C_counterfactual,3,2.0,2.5,8,"Tom B., 22, Full-time",D,True,A,False,False,3,23200
P0139,Hafiz Uddin,Bangladeshi,51+,C_counterfactual,3,2.0,2.5,9,"Olga S., 38, Full-time",A,True,A,True,True,2,14119
P0139,Hafiz Uddin,Bangladeshi,51+,C_counterfactual,3,2.0,2.5,10,"Chen W., 45, Part-time",A,False,A,True,False,2,11458
P0140,Taslima Begum,Bangladeshi,18-22,A_no_explanation,1,4.3,2.8,1,"Sarah M., 34, Part-time",D,True,A,False,False,2,22607
P0140,Taslima Begum,Bangladeshi,18-22,A_no_explanation,1,4.3,2.8,2,"James K., 28, Full-time",A,True,D,False,False,3,15136
P0140,Taslima Begum,Bangladeshi,18-22,A_no_explanation,1,4.3,2.8,3,"Priya R., 41, Self-employed",D,False,D,True,False,3,9358
P0140,Taslima Begum,Bangladeshi,18-22,A_no_explanation,1,4.3,2.8,4,"Marcus T., 55, Part-time",D,True,D,True,True,3,8751
P0140,Taslima Begum,Bangladeshi,18-22,A_no_explanation,1,4.3,2.8,5,"Anika P., 29, Full-time",D,True,D,True,True,4,7842
P0140,Taslima Begum,Bangladeshi,18-22,A_no_explanation,1,4.3,2.8,6,"David H., 47, Full-time",A,True,D,False,False,3,20805
P0140,Taslima Begum,Bangladeshi,18-22,A_no_explanation,1,4.3,2.8,7,"Fatima A., 33, Contract",D,False,A,False,True,2,21482
P0140,Taslima Begum,Bangladeshi,18-22,A_no_explanation,1,4.3,2.8,8,"Tom B., 22, Full-time",D,True,D,True,True,5,18257
P0140,Taslima Begum,Bangladeshi,18-22,A_no_explanation,1,4.3,2.8,9,"Olga S., 38, Full-time",A,True,A,True,True,4,8313
P0140,Taslima Begum,Bangladeshi,18-22,A_no_explanation,1,4.3,2.8,10,"Chen W., 45, Part-time",A,False,A,True,False,5,7596
P0141,Urmila Dubey,Indian,23-27,C_counterfactual,3,2.7,3.4,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,20288
P0141,Urmila Dubey,Indian,23-27,C_counterfactual,3,2.7,3.4,2,"James K., 28, Full-time",A,True,D,False,False,4,20283
P0141,Urmila Dubey,Indian,23-27,C_counterfactual,3,2.7,3.4,3,"Priya R., 41, Self-employed",D,False,A,False,True,2,30696
P0141,Urmila Dubey,Indian,23-27,C_counterfactual,3,2.7,3.4,4,"Marcus T., 55, Part-time",D,True,A,False,False,3,19920
P0141,Urmila Dubey,Indian,23-27,C_counterfactual,3,2.7,3.4,5,"Anika P., 29, Full-time",D,True,D,True,True,5,20067
P0141,Urmila Dubey,Indian,23-27,C_counterfactual,3,2.7,3.4,6,"David H., 47, Full-time",A,True,A,True,True,2,16528
P0141,Urmila Dubey,Indian,23-27,C_counterfactual,3,2.7,3.4,7,"Fatima A., 33, Contract",D,False,A,False,True,2,19588
P0141,Urmila Dubey,Indian,23-27,C_counterfactual,3,2.7,3.4,8,"Tom B., 22, Full-time",D,True,A,False,False,3,17492
P0141,Urmila Dubey,Indian,23-27,C_counterfactual,3,2.7,3.4,9,"Olga S., 38, Full-time",A,True,D,False,False,3,22870
P0141,Urmila Dubey,Indian,23-27,C_counterfactual,3,2.7,3.4,10,"Chen W., 45, Part-time",A,False,D,False,True,3,23377
P0142,Morshedul Islam,Bangladeshi,51+,C_counterfactual,3,2.3,3.9,1,"Sarah M., 34, Part-time",D,True,D,True,True,5,11221
P0142,Morshedul Islam,Bangladeshi,51+,C_counterfactual,3,2.3,3.9,2,"James K., 28, Full-time",A,True,A,True,True,4,8021
P0142,Morshedul Islam,Bangladeshi,51+,C_counterfactual,3,2.3,3.9,3,"Priya R., 41, Self-employed",D,False,A,False,True,3,23135
P0142,Morshedul Islam,Bangladeshi,51+,C_counterfactual,3,2.3,3.9,4,"Marcus T., 55, Part-time",D,True,A,False,False,3,26455
P0142,Morshedul Islam,Bangladeshi,51+,C_counterfactual,3,2.3,3.9,5,"Anika P., 29, Full-time",D,True,D,True,True,2,14052
P0142,Morshedul Islam,Bangladeshi,51+,C_counterfactual,3,2.3,3.9,6,"David H., 47, Full-time",A,True,A,True,True,4,10543
P0142,Morshedul Islam,Bangladeshi,51+,C_counterfactual,3,2.3,3.9,7,"Fatima A., 33, Contract",D,False,A,False,True,2,28569
P0142,Morshedul Islam,Bangladeshi,51+,C_counterfactual,3,2.3,3.9,8,"Tom B., 22, Full-time",D,True,A,False,False,3,23946
P0142,Morshedul Islam,Bangladeshi,51+,C_counterfactual,3,2.3,3.9,9,"Olga S., 38, Full-time",A,True,D,False,False,3,17684
P0142,Morshedul Islam,Bangladeshi,51+,C_counterfactual,3,2.3,3.9,10,"Chen W., 45, Part-time",A,False,A,True,False,3,23431
P0143,Zahid Hasan,Bangladeshi,33-40,B_surface,2,3.5,2.3,1,"Sarah M., 34, Part-time",D,True,A,False,False,2,28606
P0143,Zahid Hasan,Bangladeshi,33-40,B_surface,2,3.5,2.3,2,"James K., 28, Full-time",A,True,A,True,True,4,10579
P0143,Zahid Hasan,Bangladeshi,33-40,B_surface,2,3.5,2.3,3,"Priya R., 41, Self-employed",D,False,D,True,False,3,19269
P0143,Zahid Hasan,Bangladeshi,33-40,B_surface,2,3.5,2.3,4,"Marcus T., 55, Part-time",D,True,A,False,False,1,21911
P0143,Zahid Hasan,Bangladeshi,33-40,B_surface,2,3.5,2.3,5,"Anika P., 29, Full-time",D,True,A,False,False,3,22642
P0143,Zahid Hasan,Bangladeshi,33-40,B_surface,2,3.5,2.3,6,"David H., 47, Full-time",A,True,A,True,True,4,11895
P0143,Zahid Hasan,Bangladeshi,33-40,B_surface,2,3.5,2.3,7,"Fatima A., 33, Contract",D,False,D,True,False,2,5754
P0143,Zahid Hasan,Bangladeshi,33-40,B_surface,2,3.5,2.3,8,"Tom B., 22, Full-time",D,True,D,True,True,3,14437
P0143,Zahid Hasan,Bangladeshi,33-40,B_surface,2,3.5,2.3,9,"Olga S., 38, Full-time",A,True,D,False,False,3,22657
P0143,Zahid Hasan,Bangladeshi,33-40,B_surface,2,3.5,2.3,10,"Chen W., 45, Part-time",A,False,D,False,True,3,16846
P0144,Nasir Uddin,Bangladeshi,18-22,B_surface,3,2.7,3.5,1,"Sarah M., 34, Part-time",D,True,A,False,False,4,23469
P0144,Nasir Uddin,Bangladeshi,18-22,B_surface,3,2.7,3.5,2,"James K., 28, Full-time",A,True,D,False,False,3,25918
P0144,Nasir Uddin,Bangladeshi,18-22,B_surface,3,2.7,3.5,3,"Priya R., 41, Self-employed",D,False,D,True,False,3,13818
P0144,Nasir Uddin,Bangladeshi,18-22,B_surface,3,2.7,3.5,4,"Marcus T., 55, Part-time",D,True,D,True,True,3,12072
P0144,Nasir Uddin,Bangladeshi,18-22,B_surface,3,2.7,3.5,5,"Anika P., 29, Full-time",D,True,D,True,True,2,14033
P0144,Nasir Uddin,Bangladeshi,18-22,B_surface,3,2.7,3.5,6,"David H., 47, Full-time",A,True,D,False,False,3,22546
P0144,Nasir Uddin,Bangladeshi,18-22,B_surface,3,2.7,3.5,7,"Fatima A., 33, Contract",D,False,D,True,False,4,14404
P0144,Nasir Uddin,Bangladeshi,18-22,B_surface,3,2.7,3.5,8,"Tom B., 22, Full-time",D,True,A,False,False,2,23035
P0144,Nasir Uddin,Bangladeshi,18-22,B_surface,3,2.7,3.5,9,"Olga S., 38, Full-time",A,True,A,True,True,4,3570
P0144,Nasir Uddin,Bangladeshi,18-22,B_surface,3,2.7,3.5,10,"Chen W., 45, Part-time",A,False,A,True,False,4,11495
P0145,Shahid Hussain,Pakistani,18-22,B_surface,2,3.8,4.8,1,"Sarah M., 34, Part-time",D,True,D,True,True,2,17826
P0145,Shahid Hussain,Pakistani,18-22,B_surface,2,3.8,4.8,2,"James K., 28, Full-time",A,True,A,True,True,3,12628
P0145,Shahid Hussain,Pakistani,18-22,B_surface,2,3.8,4.8,3,"Priya R., 41, Self-employed",D,False,D,True,False,3,22834
P0145,Shahid Hussain,Pakistani,18-22,B_surface,2,3.8,4.8,4,"Marcus T., 55, Part-time",D,True,D,True,True,3,10725
P0145,Shahid Hussain,Pakistani,18-22,B_surface,2,3.8,4.8,5,"Anika P., 29, Full-time",D,True,A,False,False,3,21060
P0145,Shahid Hussain,Pakistani,18-22,B_surface,2,3.8,4.8,6,"David H., 47, Full-time",A,True,A,True,True,2,12101
P0145,Shahid Hussain,Pakistani,18-22,B_surface,2,3.8,4.8,7,"Fatima A., 33, Contract",D,False,D,True,False,3,10130
P0145,Shahid Hussain,Pakistani,18-22,B_surface,2,3.8,4.8,8,"Tom B., 22, Full-time",D,True,A,False,False,2,21764
P0145,Shahid Hussain,Pakistani,18-22,B_surface,2,3.8,4.8,9,"Olga S., 38, Full-time",A,True,A,True,True,2,9596
P0145,Shahid Hussain,Pakistani,18-22,B_surface,2,3.8,4.8,10,"Chen W., 45, Part-time",A,False,D,False,True,3,20034
P0146,Lamia Hossain,Bangladeshi,28-32,B_surface,1,3.5,2.2,1,"Sarah M., 34, Part-time",D,True,A,False,False,3,25153
P0146,Lamia Hossain,Bangladeshi,28-32,B_surface,1,3.5,2.2,2,"James K., 28, Full-time",A,True,A,True,True,4,15321
P0146,Lamia Hossain,Bangladeshi,28-32,B_surface,1,3.5,2.2,3,"Priya R., 41, Self-employed",D,False,D,True,False,4,13437
P0146,Lamia Hossain,Bangladeshi,28-32,B_surface,1,3.5,2.2,4,"Marcus T., 55, Part-time",D,True,D,True,True,4,9353
P0146,Lamia Hossain,Bangladeshi,28-32,B_surface,1,3.5,2.2,5,"Anika P., 29, Full-time",D,True,A,False,False,3,21514
P0146,Lamia Hossain,Bangladeshi,28-32,B_surface,1,3.5,2.2,6,"David H., 47, Full-time",A,True,D,False,False,3,21063
P0146,Lamia Hossain,Bangladeshi,28-32,B_surface,1,3.5,2.2,7,"Fatima A., 33, Contract",D,False,A,False,True,3,20182
P0146,Lamia Hossain,Bangladeshi,28-32,B_surface,1,3.5,2.2,8,"Tom B., 22, Full-time",D,True,D,True,True,3,13592
P0146,Lamia Hossain,Bangladeshi,28-32,B_surface,1,3.5,2.2,9,"Olga S., 38, Full-time",A,True,A,True,True,3,16965
P0146,Lamia Hossain,Bangladeshi,28-32,B_surface,1,3.5,2.2,10,"Chen W., 45, Part-time",A,False,A,True,False,4,13059
P0147,Ella Hall,British,18-22,C_counterfactual,2,3.0,3.0,1,"Sarah M., 34, Part-time",D,True,D,True,True,4,24418
P0147,Ella Hall,British,18-22,C_counterfactual,2,3.0,3.0,2,"James K., 28, Full-time",A,True,D,False,False,2,25746
P0147,Ella Hall,British,18-22,C_counterfactual,2,3.0,3.0,3,"Priya R., 41, Self-employed",D,False,D,True,False,2,14133
P0147,Ella Hall,British,18-22,C_counterfactual,2,3.0,3.0,4,"Marcus T., 55, Part-time",D,True,D,True,True,3,16117
P0147,Ella Hall,British,18-22,C_counterfactual,2,3.0,3.0,5,"Anika P., 29, Full-time",D,True,D,True,True,3,16385
P0147,Ella Hall,British,18-22,C_counterfactual,2,3.0,3.0,6,"David H., 47, Full-time",A,True,A,True,True,4,11991
P0147,Ella Hall,British,18-22,C_counterfactual,2,3.0,3.0,7,"Fatima A., 33, Contract",D,False,D,True,False,3,16558
P0147,Ella Hall,British,18-22,C_counterfactual,2,3.0,3.0,8,"Tom B., 22, Full-time",D,True,A,False,False,2,21546
P0147,Ella Hall,British,18-22,C_counterfactual,2,3.0,3.0,9,"Olga S., 38, Full-time",A,True,D,False,False,4,25287
P0147,Ella Hall,British,18-22,C_counterfactual,2,3.0,3.0,10,"Chen W., 45, Part-time",A,False,A,True,False,3,10927
P0148,Tariq Mahmood,Pakistani,18-22,A_no_explanation,1,2.7,4.7,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,14203
